507	0
13267	0
1205	0
2	0
2631	0
8114	0
10429	0
15442	0
17464	0
19399	0
19991	0
20371	0
22113	0
23687	0
698	0
3	0
2541	0
4043	0
4782	0
5250	0
5737	0
8017	0
8291	0
8776	0
8891	0
8895	0
9988	0
11176	0
11238	0
11450	0
11658	0
11661	0
12731	0
13156	0
13384	0
13591	0
13822	0
14150	0
15067	0
15492	0
15802	0
16027	0
16092	0
16273	0
18168	0
18804	0
19166	0
20037	0
21055	0
21128	0
21335	0
21392	0
21487	0
22730	0
2685	0
4821	0
8731	0
10344	0
19116	0
2770	0
5	0
4722	0
5219	0
5366	0
5742	0
8299	0
10974	0
11222	0
17247	0
20137	0
22949	0
23769	0
6	0
356	0
8	0
2008	0
2285	0
3402	0
5297	0
5829	0
5938	0
7824	0
9638	0
13027	0
15358	0
15637	0
16390	0
20542	0
21359	0
22819	0
23204	0
23630	0
9	0
2912	0
11370	0
16028	0
16629	0
10	0
665	0
3441	0
4771	0
5272	0
7157	0
7434	0
8332	0
8545	0
9885	0
10357	0
10921	0
10945	0
10959	0
11088	0
11601	0
11956	0
13073	0
13184	0
13526	0
13715	0
14626	0
15624	0
16596	0
17534	0
17621	0
17983	0
18314	0
19317	0
20386	0
20762	0
21389	0
21658	0
23790	0
6048	0
11	0
948	0
12	0
164	0
13	0
4773	0
5537	0
7698	0
7759	0
10156	0
13240	0
15477	0
16561	0
18648	0
19174	0
20264	0
20332	0
1645	0
2406	0
5270	0
6884	0
9647	0
11375	0
12632	0
14169	0
16024	0
17230	0
17461	0
19946	0
20100	0
21004	0
22241	0
23113	0
23599	0
1620	0
15	0
3129	0
12952	0
16	0
7496	0
11534	0
15013	0
17	0
18	0
6324	0
7857	0
4303	0
19	0
4691	0
20	0
6750	0
9154	0
14822	0
21	0
22	0
23	0
24	0
25	0
13771	0
16084	0
26	0
27	0
7139	0
7330	0
2532	0
29	0
10181	0
30	0
2309	0
20736	0
7213	0
23160	0
36	0
8528	0
17990	0
2047	0
38	0
2405	0
4203	0
4611	0
5965	0
8398	0
8922	0
13533	0
14596	0
15918	0
16382	0
18432	0
21508	0
22468	0
22641	0
39	0
3627	0
154	0
40	0
8893	0
13194	0
22721	0
41	0
197	0
42	0
303	0
1953	0
2818	0
3865	0
5882	0
8786	0
9894	0
9995	0
10702	0
14003	0
16415	0
18143	0
20891	0
21950	0
43	0
15313	0
44	0
45	0
13922	0
18063	0
47	0
3713	0
4183	0
4413	0
6672	0
6953	0
9255	0
10088	0
16143	0
16792	0
20428	0
23023	0
23186	0
49	0
184	0
2307	0
3222	0
3384	0
4509	0
6624	0
7453	0
10123	0
11563	0
17034	0
17870	0
19577	0
20073	0
20153	0
23686	0
5566	0
17271	0
20954	0
5898	0
51	0
9672	0
844	0
52	0
3584	0
5934	0
6356	0
8582	0
9436	0
13176	0
16293	0
16567	0
20370	0
21944	0
22135	0
7372	0
53	0
13225	0
2932	0
54	0
3917	0
6303	0
10721	0
14894	0
17114	0
17453	0
18581	0
19983	0
20862	0
22828	0
55	0
306	0
997	0
1585	0
2087	0
2917	0
3006	0
3258	0
5040	0
5107	0
5616	0
7826	0
8406	0
8438	0
9306	0
9754	0
11387	0
12267	0
13218	0
13390	0
14585	0
14615	0
14831	0
15073	0
17184	0
18161	0
18389	0
18673	0
18912	0
20278	0
21109	0
22372	0
1121	0
11814	0
14510	0
20003	0
57	0
2973	0
59	0
3017	0
3748	0
13658	0
16477	0
2022	0
4727	0
5995	0
7899	0
10047	0
11305	0
15564	0
20152	0
221	0
6417	0
7390	0
21429	0
21689	0
685	0
62	0
7640	0
12479	0
17820	0
20863	0
63	0
353	0
65	0
4333	0
67	0
12068	0
68	0
3995	0
8289	0
10680	0
69	0
70	0
9083	0
21465	0
23279	0
11671	0
11543	0
72	0
73	0
74	0
2383	0
4790	0
7022	0
15299	0
22937	0
75	0
10301	0
77	0
1746	0
3365	0
4327	0
5341	0
6022	0
7303	0
9123	0
9257	0
10235	0
14927	0
15009	0
17352	0
17570	0
18655	0
18702	0
20213	0
20711	0
112	0
78	0
169	0
209	0
268	0
336	0
339	0
529	0
662	0
855	0
994	0
1040	0
1153	0
1309	0
1808	0
1861	0
1886	0
2037	0
2168	0
2227	0
2402	0
2449	0
2462	0
2488	0
2582	0
2592	0
2842	0
3545	0
3763	0
3773	0
3910	0
4107	0
4540	0
4905	0
5485	0
5573	0
5986	0
6159	0
6192	0
6240	0
6491	0
6587	0
6613	0
6841	0
6908	0
6997	0
7008	0
7079	0
7127	0
7174	0
7263	0
7264	0
7337	0
7383	0
7571	0
7634	0
8007	0
8184	0
8346	0
8444	0
8591	0
8845	0
8963	0
9414	0
9474	0
9625	0
9660	0
9715	0
9871	0
10154	0
11121	0
11214	0
11259	0
11654	0
11740	0
11836	0
11904	0
12069	0
12290	0
12364	0
12791	0
12838	0
12864	0
13201	0
13537	0
13589	0
13862	0
14088	0
14159	0
14319	0
14386	0
14583	0
15076	0
15272	0
15594	0
15867	0
16014	0
16087	0
16103	0
16480	0
16574	0
16649	0
16666	0
16679	0
16697	0
17086	0
17132	0
17389	0
17521	0
17537	0
17590	0
17597	0
17624	0
18160	0
18212	0
18587	0
18599	0
18714	0
18787	0
19012	0
19093	0
19494	0
19740	0
20181	0
20326	0
20342	0
20352	0
20390	0
20503	0
20598	0
20793	0
20938	0
20952	0
20981	0
21308	0
21333	0
21526	0
21701	0
21885	0
22298	0
22454	0
22671	0
22771	0
22805	0
22854	0
22940	0
23236	0
23469	0
23495	0
23539	0
23666	0
23818	0
23847	0
79	0
3826	0
4482	0
5251	0
5591	0
5856	0
7154	0
11072	0
13098	0
16610	0
18611	0
20121	0
20889	0
21119	0
80	0
16588	0
15889	0
16158	0
22661	0
84	0
5014	0
13892	0
14060	0
5257	0
86	0
606	0
87	0
1895	0
6195	0
6368	0
8454	0
8780	0
19303	0
19868	0
19881	0
20497	0
20886	0
23635	0
88	0
387	0
439	0
491	0
575	0
2720	0
2826	0
3183	0
3237	0
3477	0
4320	0
4576	0
5426	0
5728	0
6852	0
7327	0
8958	0
9717	0
10326	0
10472	0
11130	0
11669	0
12856	0
13579	0
14096	0
14477	0
15796	0
16511	0
17619	0
18183	0
18645	0
19379	0
19711	0
20570	0
21312	0
998	0
89	0
10624	0
17785	0
21645	0
90	0
19353	0
3358	0
91	0
3659	0
7621	0
7704	0
8220	0
8589	0
9172	0
12279	0
12760	0
18329	0
92	0
4846	0
5105	0
9579	0
11897	0
13978	0
17339	0
94	0
6347	0
96	0
10529	0
23290	0
97	0
98	0
2815	0
100	0
15437	0
101	0
19373	0
103	0
22356	0
104	0
5013	0
7689	0
17786	0
18177	0
18397	0
19453	0
19745	0
19934	0
20839	0
7517	0
105	0
21748	0
106	0
3988	0
5658	0
10416	0
13214	0
13233	0
13597	0
19757	0
23859	0
8560	0
107	0
108	0
638	0
1303	0
2509	0
2800	0
7764	0
9829	0
12603	0
20890	0
21938	0
627	0
110	0
718	0
1126	0
1509	0
1867	0
2334	0
2617	0
3760	0
5500	0
5734	0
5827	0
6970	0
6996	0
7632	0
8008	0
8193	0
8447	0
8497	0
8584	0
9351	0
10067	0
10489	0
10594	0
10809	0
11871	0
12052	0
12242	0
12773	0
13777	0
13974	0
14237	0
14770	0
17568	0
17721	0
18105	0
20481	0
20940	0
21259	0
21641	0
22018	0
22173	0
22722	0
22945	0
22954	0
23298	0
796	0
111	0
1198	0
14689	0
15178	0
15556	0
15635	0
16798	0
17734	0
19152	0
23449	0
669	0
1211	0
3912	0
6794	0
10894	0
13325	0
14470	0
21902	0
573	0
114	0
2466	0
5621	0
13648	0
13904	0
20089	0
20710	0
115	0
116	0
1426	0
7766	0
8801	0
16784	0
18771	0
9109	0
119	0
120	0
121	0
18608	0
5300	0
123	0
15090	0
21255	0
5116	0
7043	0
20552	0
23768	0
127	0
128	0
9007	0
1012	0
129	0
4708	0
7230	0
13598	0
14295	0
16019	0
19140	0
20487	0
130	0
1702	0
17655	0
21788	0
8539	0
9909	0
18681	0
20120	0
22816	0
133	0
6279	0
134	0
11498	0
10070	0
135	0
15570	0
136	0
4453	0
7568	0
137	0
139	0
2923	0
8307	0
14390	0
140	0
952	0
1852	0
2257	0
3092	0
3138	0
5191	0
5909	0
6166	0
7679	0
8040	0
8642	0
8943	0
8997	0
9548	0
10835	0
10853	0
11103	0
11951	0
12008	0
12142	0
12765	0
13336	0
13770	0
13929	0
13987	0
14565	0
14579	0
15331	0
15349	0
15424	0
16553	0
17460	0
17681	0
17900	0
18199	0
18227	0
18780	0
19020	0
19330	0
20259	0
20378	0
20461	0
20872	0
21725	0
22377	0
22796	0
23375	0
23512	0
23596	0
23783	0
149	0
141	0
189	0
467	0
886	0
1083	0
1224	0
1415	0
1841	0
2525	0
2613	0
2678	0
2704	0
3046	0
3170	0
3208	0
3214	0
3288	0
4289	0
4365	0
4415	0
4684	0
4982	0
5243	0
5285	0
5358	0
5399	0
5586	0
5697	0
6773	0
7212	0
7243	0
7259	0
7542	0
7547	0
7592	0
7733	0
7780	0
7855	0
8223	0
8412	0
8472	0
8620	0
8921	0
9258	0
9421	0
9744	0
9840	0
10003	0
10713	0
10846	0
11058	0
11063	0
11227	0
11265	0
11545	0
11791	0
11884	0
12393	0
12565	0
12618	0
12803	0
13096	0
13309	0
13493	0
13731	0
14053	0
14229	0
14483	0
14864	0
14948	0
15045	0
15482	0
15753	0
15793	0
15960	0
16013	0
16718	0
16761	0
17159	0
17245	0
17799	0
17999	0
18358	0
18540	0
18578	0
18752	0
18798	0
18829	0
18972	0
18983	0
19177	0
19199	0
20009	0
20577	0
20936	0
21249	0
21315	0
21871	0
21904	0
22643	0
23004	0
23063	0
23159	0
23426	0
23614	0
23725	0
18873	0
144	0
227	0
10820	0
190	0
145	0
459	0
1325	0
4270	0
4418	0
6492	0
6504	0
6650	0
8056	0
10349	0
10890	0
11480	0
11924	0
12360	0
12886	0
13606	0
19675	0
21342	0
21595	0
9511	0
1600	0
4695	0
6817	0
7555	0
8231	0
12696	0
12887	0
19993	0
204	0
2408	0
7494	0
20675	0
22658	0
229	0
1053	0
1446	0
1457	0
1716	0
2108	0
2423	0
4317	0
6280	0
7089	0
9889	0
10199	0
11888	0
12165	0
13431	0
14380	0
14454	0
14872	0
15430	0
17509	0
18573	0
18731	0
20946	0
150	0
151	0
11663	0
12055	0
8900	0
152	0
16353	0
22774	0
22623	0
528	0
591	0
1169	0
1469	0
1522	0
1630	0
1652	0
2421	0
2675	0
2773	0
2832	0
3091	0
3325	0
3379	0
4024	0
4142	0
4758	0
4908	0
5035	0
5073	0
5279	0
5318	0
6123	0
6236	0
6936	0
6990	0
6993	0
7104	0
7292	0
7380	0
7420	0
7755	0
7873	0
7946	0
8275	0
8371	0
8623	0
8918	0
8940	0
9218	0
9626	0
10324	0
10442	0
10812	0
11055	0
11140	0
11411	0
11524	0
12077	0
12108	0
12192	0
12313	0
12678	0
12951	0
13057	0
13262	0
13636	0
13763	0
14354	0
14374	0
14554	0
14681	0
14686	0
14891	0
15250	0
15361	0
15578	0
15862	0
16116	0
16156	0
16948	0
17288	0
17560	0
17577	0
18245	0
18334	0
18337	0
18365	0
19744	0
19940	0
19990	0
20067	0
20225	0
20398	0
20701	0
20853	0
20969	0
21090	0
21145	0
21538	0
21915	0
22476	0
23093	0
23240	0
23394	0
23418	0
23541	0
23707	0
155	0
14684	0
156	0
157	0
158	0
159	0
6956	0
495	0
161	0
842	0
2068	0
3563	0
9028	0
15738	0
162	0
1882	0
217	0
232	0
247	0
251	0
260	0
272	0
282	0
305	0
375	0
440	0
465	0
481	0
482	0
552	0
582	0
588	0
663	0
667	0
692	0
707	0
717	0
741	0
780	0
799	0
810	0
892	0
924	0
931	0
1030	0
1046	0
1118	0
1127	0
1137	0
1156	0
1203	0
1225	0
1227	0
1257	0
1264	0
1274	0
1313	0
1320	0
1324	0
1340	0
1343	0
1381	0
1401	0
1423	0
1431	0
1454	0
1465	0
1505	0
1525	0
1548	0
1606	0
1610	0
1659	0
1711	0
1718	0
1723	0
1734	0
1757	0
1776	0
1814	0
1818	0
1822	0
1828	0
1847	0
1888	0
1910	0
1950	0
1961	0
1980	0
2041	0
2052	0
2127	0
2250	0
2274	0
2281	0
2351	0
2354	0
2382	0
2392	0
2400	0
2422	0
2435	0
2451	0
2468	0
2471	0
2498	0
2499	0
2526	0
2547	0
2562	0
2566	0
2677	0
2707	0
2730	0
2780	0
2885	0
2886	0
2896	0
2948	0
2971	0
2990	0
3011	0
3031	0
3034	0
3057	0
3062	0
3074	0
3103	0
3116	0
3146	0
3165	0
3244	0
3360	0
3382	0
3486	0
3496	0
3519	0
3531	0
3570	0
3607	0
3625	0
3670	0
3682	0
3688	0
3693	0
3709	0
3717	0
3729	0
3751	0
3768	0
3789	0
3802	0
3804	0
3821	0
3822	0
3827	0
3856	0
3952	0
3977	0
3980	0
4010	0
4021	0
4034	0
4058	0
4065	0
4111	0
4130	0
4160	0
4161	0
4177	0
4185	0
4195	0
4230	0
4336	0
4346	0
4386	0
4389	0
4420	0
4435	0
4462	0
4514	0
4550	0
4606	0
4678	0
4720	0
4737	0
4813	0
4816	0
4829	0
4877	0
5064	0
5082	0
5108	0
5110	0
5115	0
5141	0
5147	0
5180	0
5187	0
5205	0
5208	0
5211	0
5249	0
5252	0
5253	0
5262	0
5291	0
5350	0
5385	0
5414	0
5423	0
5429	0
5439	0
5513	0
5577	0
5610	0
5611	0
5625	0
5668	0
5684	0
5685	0
5706	0
5716	0
5753	0
5759	0
5771	0
5774	0
5811	0
5853	0
5862	0
5881	0
5912	0
5941	0
6073	0
6080	0
6121	0
6148	0
6156	0
6181	0
6183	0
6215	0
6330	0
6430	0
6467	0
6474	0
6477	0
6486	0
6507	0
6519	0
6527	0
6559	0
6585	0
6603	0
6655	0
6657	0
6681	0
6699	0
6723	0
6726	0
6753	0
6786	0
6812	0
6868	0
6872	0
6880	0
6903	0
6907	0
6930	0
6939	0
6984	0
6994	0
7025	0
7068	0
7075	0
7190	0
7218	0
7224	0
7240	0
7357	0
7459	0
7470	0
7561	0
7567	0
7570	0
7576	0
7590	0
7637	0
7645	0
7662	0
7702	0
7714	0
7731	0
7776	0
7812	0
7842	0
7930	0
7941	0
7943	0
7947	0
7975	0
8004	0
8031	0
8048	0
8075	0
8126	0
8135	0
8174	0
8177	0
8227	0
8245	0
8257	0
8277	0
8294	0
8301	0
8336	0
8344	0
8399	0
8404	0
8433	0
8437	0
8446	0
8458	0
8486	0
8526	0
8533	0
8541	0
8551	0
8684	0
8698	0
8714	0
8865	0
8881	0
8890	0
8906	0
8917	0
8933	0
9085	0
9102	0
9114	0
9116	0
9124	0
9131	0
9148	0
9173	0
9177	0
9234	0
9291	0
9321	0
9403	0
9412	0
9467	0
9517	0
9555	0
9621	0
9634	0
9655	0
9709	0
9738	0
9742	0
9756	0
9771	0
9786	0
9859	0
9904	0
9924	0
9929	0
9932	0
9994	0
9997	0
10102	0
10113	0
10122	0
10147	0
10174	0
10201	0
10250	0
10280	0
10314	0
10341	0
10382	0
10390	0
10406	0
10410	0
10415	0
10454	0
10458	0
10461	0
10475	0
10477	0
10518	0
10531	0
10549	0
10629	0
10637	0
10642	0
10644	0
10698	0
10726	0
10731	0
10742	0
10779	0
10797	0
10826	0
10843	0
10856	0
10913	0
10990	0
11000	0
11012	0
11016	0
11089	0
11091	0
11095	0
11123	0
11135	0
11152	0
11170	0
11200	0
11204	0
11211	0
11221	0
11240	0
11247	0
11267	0
11282	0
11317	0
11326	0
11353	0
11381	0
11429	0
11456	0
11471	0
11472	0
11476	0
11485	0
11500	0
11505	0
11515	0
11530	0
11538	0
11571	0
11589	0
11610	0
11697	0
11724	0
11765	0
11795	0
11812	0
11825	0
11842	0
11855	0
11881	0
11887	0
11920	0
11947	0
11993	0
11994	0
11996	0
12005	0
12026	0
12034	0
12037	0
12045	0
12082	0
12116	0
12129	0
12179	0
12223	0
12281	0
12282	0
12287	0
12330	0
12350	0
12400	0
12419	0
12447	0
12555	0
12567	0
12578	0
12606	0
12755	0
12764	0
12819	0
12826	0
12967	0
12973	0
12977	0
12980	0
13047	0
13079	0
13087	0
13106	0
13109	0
13129	0
13173	0
13188	0
13210	0
13291	0
13339	0
13371	0
13420	0
13435	0
13442	0
13452	0
13466	0
13575	0
13577	0
13586	0
13590	0
13595	0
13612	0
13640	0
13646	0
13650	0
13677	0
13689	0
13708	0
13734	0
13798	0
13805	0
13813	0
13817	0
13819	0
13832	0
13846	0
13848	0
13851	0
13861	0
13914	0
13934	0
13947	0
13957	0
13961	0
13966	0
13968	0
13996	0
14013	0
14090	0
14094	0
14097	0
14163	0
14212	0
14236	0
14270	0
14276	0
14296	0
14321	0
14340	0
14353	0
14465	0
14482	0
14495	0
14516	0
14642	0
14668	0
14674	0
14796	0
14797	0
14798	0
14819	0
14835	0
14860	0
14896	0
14989	0
14999	0
15005	0
15025	0
15035	0
15061	0
15074	0
15144	0
15152	0
15175	0
15189	0
15217	0
15227	0
15239	0
15243	0
15305	0
15366	0
15390	0
15447	0
15452	0
15502	0
15520	0
15590	0
15652	0
15659	0
15668	0
15677	0
15682	0
15706	0
15713	0
15739	0
15743	0
15744	0
15775	0
15782	0
15843	0
15883	0
15912	0
15946	0
15956	0
15957	0
16090	0
16094	0
16113	0
16141	0
16142	0
16163	0
16172	0
16187	0
16266	0
16271	0
16300	0
16352	0
16402	0
16437	0
16455	0
16456	0
16479	0
16623	0
16665	0
16725	0
16741	0
16752	0
16778	0
16786	0
16835	0
16865	0
16872	0
16892	0
16898	0
16952	0
16958	0
16968	0
17055	0
17081	0
17102	0
17124	0
17145	0
17176	0
17188	0
17258	0
17287	0
17316	0
17336	0
17388	0
17436	0
17459	0
17488	0
17492	0
17538	0
17642	0
17674	0
17675	0
17739	0
17810	0
17836	0
17871	0
17882	0
17885	0
17905	0
17910	0
17911	0
17916	0
17917	0
17918	0
17922	0
17946	0
18015	0
18018	0
18060	0
18089	0
18098	0
18106	0
18207	0
18234	0
18267	0
18276	0
18295	0
18305	0
18321	0
18354	0
18360	0
18370	0
18401	0
18423	0
18450	0
18457	0
18460	0
18474	0
18521	0
18547	0
18603	0
18617	0
18619	0
18633	0
18678	0
18715	0
18738	0
18743	0
18748	0
18749	0
18777	0
18784	0
18795	0
18806	0
18819	0
18840	0
18890	0
18907	0
18917	0
18919	0
18982	0
18984	0
19014	0
19061	0
19068	0
19086	0
19088	0
19094	0
19138	0
19183	0
19197	0
19215	0
19216	0
19230	0
19258	0
19268	0
19274	0
19286	0
19315	0
19374	0
19377	0
19389	0
19400	0
19428	0
19473	0
19496	0
19512	0
19532	0
19537	0
19550	0
19560	0
19562	0
19565	0
19567	0
19570	0
19596	0
19623	0
19634	0
19645	0
19709	0
19723	0
19790	0
19795	0
19827	0
19897	0
19932	0
19954	0
20023	0
20045	0
20058	0
20195	0
20294	0
20347	0
20375	0
20392	0
20399	0
20402	0
20418	0
20467	0
20535	0
20557	0
20612	0
20625	0
20635	0
20703	0
20719	0
20724	0
20756	0
20771	0
20914	0
20980	0
21041	0
21080	0
21081	0
21100	0
21124	0
21141	0
21148	0
21181	0
21188	0
21192	0
21219	0
21230	0
21237	0
21241	0
21282	0
21346	0
21349	0
21358	0
21373	0
21383	0
21397	0
21413	0
21459	0
21463	0
21476	0
21506	0
21523	0
21567	0
21618	0
21654	0
21666	0
21673	0
21677	0
21695	0
21705	0
21707	0
21715	0
21739	0
21741	0
21881	0
21913	0
21922	0
21957	0
21977	0
22026	0
22031	0
22092	0
22094	0
22145	0
22175	0
22191	0
22350	0
22368	0
22395	0
22413	0
22423	0
22447	0
22455	0
22470	0
22483	0
22512	0
22522	0
22596	0
22680	0
22717	0
22735	0
22760	0
22815	0
22817	0
22851	0
22866	0
22872	0
22933	0
22957	0
22961	0
22968	0
22990	0
22995	0
23047	0
23051	0
23066	0
23095	0
23142	0
23158	0
23183	0
23206	0
23283	0
23306	0
23354	0
23360	0
23388	0
23390	0
23439	0
23447	0
23498	0
23500	0
23505	0
23517	0
23627	0
23632	0
23671	0
23692	0
23705	0
23706	0
23713	0
23763	0
23796	0
23801	0
23806	0
23809	0
23858	0
2034	0
166	0
17869	0
167	0
168	0
2653	0
12472	0
12591	0
4193	0
6919	0
7122	0
7509	0
11311	0
15135	0
16451	0
18902	0
19467	0
20501	0
21710	0
23075	0
23616	0
23716	0
170	0
171	0
172	0
5803	0
173	0
175	0
178	0
9604	0
18759	0
11410	0
179	0
11492	0
15184	0
16896	0
23422	0
808	0
181	0
915	0
1499	0
1636	0
1880	0
2096	0
3992	0
5459	0
6637	0
7616	0
8745	0
9438	0
11190	0
11684	0
12689	0
12699	0
13685	0
14997	0
17728	0
19861	0
20188	0
22220	0
15839	0
4609	0
6201	0
10232	0
10735	0
17180	0
23509	0
185	0
23367	0
12769	0
188	0
634	0
3522	0
4746	0
7256	0
9213	0
11646	0
12211	0
12314	0
12580	0
14474	0
14933	0
18957	0
20956	0
21393	0
22699	0
1925	0
14104	0
14850	0
14951	0
18988	0
4314	0
6628	0
193	0
6450	0
14707	0
16526	0
20953	0
194	0
6464	0
9049	0
12409	0
13501	0
16475	0
17564	0
20457	0
20713	0
22457	0
321	0
195	0
888	0
1310	0
4073	0
4243	0
4492	0
4507	0
4755	0
5136	0
6018	0
6767	0
7770	0
8380	0
11048	0
12686	0
12806	0
12913	0
14200	0
15212	0
15828	0
16160	0
17119	0
17731	0
17895	0
17960	0
18197	0
19508	0
19555	0
23254	0
23301	0
9096	0
198	0
200	0
11148	0
201	0
7384	0
243	0
202	0
20492	0
6024	0
203	0
6782	0
7934	0
12651	0
15695	0
17381	0
19975	0
205	0
207	0
208	0
676	0
1024	0
1957	0
2331	0
3304	0
3320	0
3321	0
4581	0
5343	0
5720	0
6362	0
7178	0
7442	0
9508	0
9768	0
10281	0
11094	0
14052	0
15822	0
17265	0
17941	0
21112	0
22456	0
22540	0
23005	0
23054	0
23728	0
23737	0
210	0
211	0
7618	0
213	0
18851	0
5929	0
8088	0
19663	0
20070	0
11029	0
218	0
219	0
220	0
11341	0
13983	0
15295	0
16231	0
21166	0
22537	0
3080	0
222	0
223	0
224	0
225	0
13120	0
226	0
4410	0
8735	0
244	0
263	0
493	0
586	0
597	0
1011	0
1295	0
1375	0
1418	0
1495	0
2228	0
2349	0
2385	0
2935	0
3424	0
3471	0
3497	0
3548	0
3646	0
4097	0
5151	0
5847	0
5993	0
6429	0
7091	0
7858	0
8641	0
8783	0
8798	0
8905	0
9141	0
9319	0
9499	0
10508	0
11393	0
11865	0
11934	0
12509	0
13599	0
14552	0
15440	0
15582	0
15821	0
16593	0
16608	0
16693	0
18781	0
18913	0
18950	0
19376	0
20145	0
21053	0
21943	0
22616	0
22682	0
23202	0
23459	0
228	0
2931	0
11768	0
1526	0
1531	0
1966	0
2736	0
3169	0
4490	0
4849	0
5244	0
7602	0
8089	0
9160	0
9745	0
10332	0
11004	0
12341	0
12732	0
13131	0
14393	0
15311	0
16716	0
17179	0
20751	0
23110	0
230	0
231	0
1348	0
22334	0
11070	0
233	0
234	0
7199	0
236	0
237	0
3047	0
238	0
7573	0
13638	0
18744	0
965	0
240	0
1314	0
6378	0
16376	0
10765	0
242	0
579	0
1200	0
1263	0
1498	0
1862	0
2066	0
2511	0
2666	0
2684	0
3015	0
3310	0
3431	0
3839	0
4325	0
4872	0
4983	0
5210	0
5266	0
6890	0
7289	0
7629	0
7639	0
7897	0
8037	0
8039	0
8543	0
8807	0
8817	0
9253	0
9954	0
10804	0
10810	0
11182	0
11606	0
11837	0
12169	0
12306	0
14562	0
15158	0
15397	0
16032	0
16459	0
16576	0
16935	0
17149	0
18185	0
18430	0
19331	0
19685	0
20353	0
21233	0
23084	0
23101	0
23224	0
23499	0
23708	0
5629	0
8283	0
18352	0
20221	0
22971	0
2545	0
246	0
13514	0
21247	0
248	0
4788	0
8273	0
12614	0
13368	0
13588	0
